"firmhash","firm","url","ranking","industry","sector","revenue_in_millions","profits_in_millions","market_value_in_millions","n_employees","reputation_score_2020","reputation_score_2019","include","ranklabel"
81452340,"Liberty Oilfield Services","https://www.libertyfrac.com",1000,"Oil and Gas Equipment, Services","",1990.3,39.0,302.8,2571,"","",False,"501-1000"
69954389,"SPX FLOW","https://www.spxflow.com",999,"Industrial Machinery","Industrials",1996.3,95.1,1211.8,5000,"","",True,"501-1000"
28185793,"Healthpeak Properties","https://www.hcpi.com",998,"Real estate","",1997.4,45.5,12059.3,204,"","",False,"501-1000"
44377873,"Herc Holdings","https://www.hercrentals.com",997,"Equipment Leasing","Business Services",1999.0,47.5,590.5,5100,"","",True,"501-1000"
90473126,"Mr. Cooper Group","https://mrcoopergroup.com",996,"Diversified Financials","",2007.0,274.0,674.1,9100,"","",False,"501-1000"
17103032,"Deluxe","https://www.deluxe.com",995,"Publishing, Printing","Media",2008.7,199.9,1093.9,6352,"","",True,"501-1000"
44220551,"SBA Communications","https://www.sbasite.com",994,"Real estate","",2014.6,147.0,30217.6,1475,"","",False,"501-1000"
20425019,"Rollins","https://www.rollins.com",993,"Diversified Outsourcing Services","Business Services",2015.5,203.3,11845.9,14952,"","",True,"501-1000"
84173478,"Air Lease","https://www.airleasecorp.com",992,"Equipment Leasing","Business Services",2016.9,587.1,2515.9,117,"","",True,"501-1000"
49454757,"Hovnanian Enterprises","https://www.khov.com",991,"Homebuilders","Engineering & Construction",2016.9,42.1,50.5,1868,"","",False,"501-1000"
47698979,"Express","https://www.express.com",990,"Specialty Retailers: Apparel","Retailing",2019.2,164.4,95.2,9160,"","",True,"501-1000"
66391974,"Deckers Outdoor","https://www.deckers.com",989,"Apparel","Apparel",2020.4,264.3,3750.3,3500,"","",False,"501-1000"
46320206,"Evercore","https://www.evercore.com",988,"Securities","",2028.8,297.4,1871.9,1900,"","",False,"501-1000"
65589707,"Maxar Technologies","https://www.maxar.com",987,"Aerospace & Defense","Aerospace & Defense",2033.0,109.0,642.3,5800,"","",False,"501-1000"
56516632,"Barnes & Noble Education","https://www.bned.com",986,"Specialty Retailers: Other","Retailing",2034.6,24.4,65.7,12400,"","",True,"501-1000"
96965279,"Chico's FAS","https://www.chicosfas.com",985,"Specialty Retailers: Apparel","Retailing",2037.9,12.8,155.2,10944,"","",True,"501-1000"
1154664,"Copart","https://www.copart.com",984,"Commercial Services and Supplies","Retailing",2244.0,682.0,27030.0,7600,"","",True,"501-1000"
56569439,"Floor & Decor Holdings","https://www.flooranddecor.com",983,"Specialty Retailers","Retailing",2123.0,157.0,7613.0,6336,"","",True,"501-1000"
4430292,"Oceaneering International","https://www.oceaneering.com",982,"Oil and Gas Equipment, Services","",2048.1,348.4,291.8,9100,"","",False,"501-1000"
14951394,"ProPetro Holding","https://www.propetroservices.com",981,"Oil and Gas Equipment, Services","",2052.3,163.0,251.5,1579,"","",False,"501-1000"
27073817,"Primerica","https://www.primerica.com",980,"Insurance: Life, Health (stock)","",2052.5,366.4,3637.2,2502,"","",False,"501-1000"
25733132,"TCF Financial","https://www.tcfbank.com",979,"Commercial Banks","",2052.8,295.5,3451.2,7732,"","",False,"501-1000"
27278298,"Wyndham Hotels & Resorts","https://www.wyndhamhotels.com",978,"Hotels, Casinos, Resorts","Hotels, Restaurants & Leisure",2053.0,157.0,2933.8,14200,"","",False,"501-1000"
45236433,"HEICO","https://www.heico.com",977,"Aerospace & Defense","Aerospace & Defense",2055.6,327.9,9184.7,5900,"","",False,"501-1000"
82561450,"Vista Outdoor","https://www.vistaoutdoor.com",976,"Miscellaneous","Household Products",2058.5,648.4,509.3,5200,"","",True,"501-1000"
44006294,"Bright Horizons Family Solutions","https://www.brighthorizons.com",975,"Education","Business Services",2062.0,180.4,5936.4,33800,"","",True,"501-1000"
96420458,"Cabot Oil & Gas","https://www.cabotog.com",974,"Mining, Crude Oil Production","",1811.0,472.0,7031.0,547,"","",False,"501-1000"
47377124,"GNC Holdings","https://www.gnc.com",973,"Food & Drug Stores","Food & Drug Stores",2068.2,35.1,39.6,8400,"","",False,"501-1000"
83086160,"Viasat","https://www.viasat.com",972,"Network and Other Communications Equipment","",2068.3,67.6,2231.7,5600,"","",False,"501-1000"
11020622,"MYR Group","https://www.myrgroup.com",971,"Engineering, Construction","Engineering & Construction",2122.0,40.0,629.0,7100,"","",False,"501-1000"
25211133,"CrossAmerica Partners","https://www.crossamericapartners.com",970,"Oil and Gas Equipment, Services","",2071.4,18.1,298.4,548,"","",False,"501-1000"
2324897,"Oasis Petroleum","https://www.oasispetroleum.com",969,"Mining, Crude-Oil Production","",2071.7,128.2,113.3,609,"","",False,"501-1000"
47088222,"Bruker","https://www.bruker.com",968,"Scientific,Photographic and Control Equipment","",2072.6,197.2,5529.7,7230,"","",False,"501-1000"
22731954,"ServiceMaster Global Holdings","https://www.servicemaster.com",967,"Diversified Outsourcing Services","Business Services",2077.0,128.0,3657.0,12000,"","",True,"501-1000"
83177956,"LHC Group","https://www.lhcgroup.com",966,"Health Care: Pharmacy and Other Services","Health Care",2080.2,95.7,4419.9,22785,"","",True,"501-1000"
42358801,"Beazer Homes USA","https://www.beazer.com",965,"Homebuilders","Engineering & Construction",2087.8,79.5,202.1,1205,"","",False,"501-1000"
57529103,"EchoStar","https://www.echostar.com",964,"Network and Other Communications Equipment","",2098.3,62.9,3126.8,2300,"","",False,"501-1000"
49635551,"BGC Partners","https://www.bgcpartners.com",963,"Securities","",2104.2,55.7,894.3,5200,"","",False,"501-1000"
64590398,"Gray Television","https://www.gray.tv",962,"Entertainment","Media",2122.0,179.0,1071.6,7465,"","",True,"501-1000"
15154851,"Portland General Electric","https://www.portlandgeneral.com",961,"Utilities: Gas and Electric","",2123.0,214.0,4288.9,2949,"","",False,"501-1000"
85336234,"Schnitzer Steel Industries","https://www.schnitzersteel.com",960,"Metals","Materials",2132.8,56.3,353.9,3363,"","",False,"501-1000"
79707187,"Federated Mutual Insurance","https://www.federatedinsurance.com",959,"Insurance: Property and Casualty (Mutual)","",2134.5,229.6,"",2638,"","",False,"501-1000"
15763459,"Edgewell Personal Care","https://www.edgewell.com",958,"Household and Personal Products","Household Products",2141.0,372.2,1307.6,6000,"","",True,"501-1000"
39244919,"Centric Brands","https://www.centricbrands.com",957,"Apparel","Apparel",2146.5,273.5,66.1,3250,"","",False,"501-1000"
55175896,"AAR","https://www.aarcorp.com",956,"Aerospace & Defense","Aerospace & Defense",2147.6,7.5,623.4,5650,"","",False,"501-1000"
29308669,"Foundation Building Materials","https://www.fbmsales.com",955,"Wholesalers: Diversified","Wholesalers",2154.5,40.2,444.5,3500,"","",False,"501-1000"
11640143,"Fortinet","https://www.fortinet.com",954,"Computer Software","",2261.0,372.0,18950.0,7082,"","",False,"501-1000"
92219678,"Incyte","https://www.incyte.com",953,"Pharmaceuticals","Health Care",2158.8,446.9,15874.5,1456,"","",True,"501-1000"
86726016,"Rexnord","https://www.rexnordcorporation.com",952,"Industrial Machinery","Industrials",2175.2,34.3,2761.4,6700,"","",True,"501-1000"
85090994,"Echo Global Logistics","https://www.echo.com",951,"Transportation and Logistics","Transportation",2185.0,14.8,457.9,2539,"","",True,"501-1000"
61885725,"NewMarket","https://www.newmarket.com",950,"Chemicals","Chemicals",2190.3,254.3,4284.1,2118,"","",False,"501-1000"
19235437,"Nordson","https://www.nordson.com",949,"Industrial Machinery","Industrials",2194.2,337.1,7814.9,7579,"","",True,"501-1000"
90910968,"Genesco","https://www.genesco.com",948,"Specialty Retailers: Apparel","Retailing",2197.1,61.4,196.1,13850,"","",True,"501-1000"
68150526,"Matson","https://www.matson.com",947,"Shipping","Transportation",2203.1,82.7,1317.9,1988,"","",True,"501-1000"
64972820,"Generac Holdings","https://www.generac.com",946,"Industrial Machinery","Industrials",2210.0,252.0,11813.0,5551,"","",True,"501-1000"
51602619,"Cypress Semiconductor","https://www.cypress.com",945,"Semiconductors and Other Electronic Components","",2205.3,40.4,8713.4,5871,"","",False,"501-1000"
44515371,"Griffon","https://www.griffon.com",944,"Building Materials, Glass","Materials",2209.3,37.3,593.4,7300,"","",False,"501-1000"
32842156,"Modine Manufacturing","https://www.modine.com",943,"Motor Vehicles & Parts","Motor Vehicles & Parts",2212.7,84.8,165.1,12200,"","",False,"501-1000"
4334,"Fossil Group","https://www.fossilgroup.com",942,"Apparel","Apparel",2217.7,52.4,166.4,10200,"","",False,"501-1000"
92510712,"Newmark Group","https://www.ngkf.com",941,"Real estate","",2218.1,117.3,754.0,5600,"","",False,"501-1000"
35982221,"Groupon","https://www.groupon.com",940,"Internet Services and Retailing","",2218.9,22.4,555.7,6345,"","",False,"501-1000"
96520878,"AMN Healthcare Services","https://www.amnhealthcare.com",939,"Health Care: Pharmacy and Other Services","Health Care",2222.1,114.0,2708.7,3236,"","",True,"501-1000"
84320308,"Summit Materials","https://www.summit-materials.com",938,"Building Materials, Glass","Materials",2222.1,59.1,1699.7,6000,"","",False,"501-1000"
82015830,"ManTech International","https://www.mantech.com",937,"Information Technology Services","",2222.6,113.9,2920.1,8900,"","",False,"501-1000"
41233169,"BOK Financial","https://www.bokf.com",936,"Commercial Banks","",2226.3,500.8,2996.1,5107,"","",False,"501-1000"
66267592,"Universal","https://www.universalcorp.com",935,"Tobacco","Food, Beverages & Tobacco",2227.2,104.1,1090.7,28000,"","",False,"501-1000"
32079858,"OGE Energy","https://www.ogeenergy.com",934,"Utilities: Gas and Electric","",2231.6,433.6,6151.5,2425,"","",False,"501-1000"
30887188,"Affiliated Managers Group","https://www.amg.com",933,"Securities","",2239.6,15.7,2830.9,4000,"","",False,"501-1000"
27509971,"F5 Networks","https://www.f5.com",932,"Network and Other Communications Equipment","",2242.4,427.7,6483.5,5325,"","",False,"501-1000"
4928795,"HNI","https://www.hnicorp.com",931,"Home Equipment, Furnishings","Household Products",2246.9,110.5,1075.8,8450,"","",True,"501-1000"
17003629,"Benchmark Electronics","https://www.bench.com",930,"Semiconductors and Other Electronic Components","",2268.1,23.4,727.9,10600,"","",False,"501-1000"
97346188,"Vail Resorts","https://www.vailresorts.com",929,"Hotels, Casinos, Resorts","Hotels, Restaurants & Leisure",2271.6,301.2,5947.7,23000,"","",False,"501-1000"
63959917,"Wolverine World Wide","https://www.wolverineworldwide.com",928,"Apparel","Apparel",2273.7,128.5,1232.3,4000,"","",False,"501-1000"
7088274,"First Horizon National","https://www.firsthorizon.com",927,"Commercial Banks","",2278.4,440.9,2513.0,4994,"","",False,"501-1000"
77248003,"Ensign Group","https://www.ensigngroup.net",926,"Health Care: Medical Facilities","Health Care",2285.6,110.5,2013.3,24500,"","",True,"501-1000"
5792575,"Alpha Metallurgical Resources","https://alphametresources.com",925,"Mining, Crude-Oil Production","",2290.5,316.3,42.9,4360,"","",False,"501-1000"
15389080,"WPX Energy","https://www.wpxenergy.com",924,"Mining, Crude-Oil Production","Energy",2292.0,256.0,1706.1,590,"","",True,"501-1000"
77545065,"EPAM Systems","https://www.epam.com",923,"Information Technology Services","Technology",2424.0,286.0,18183.0,36739,"","",True,"501-1000"
32328654,"Arch Resources","https://www.archrsc.com/",922,"Mining, Crude-Oil Production","Energy",2294.4,233.8,437.6,3700,"","",True,"501-1000"
62290075,"Teradyne","https://www.teradyne.com",921,"Semiconductors and Other Electronic Components","Technology",2295.0,467.5,9025.5,5400,"","",True,"501-1000"
1114193,"TEGNA","https://www.tegna.com",920,"Entertainment","Media",2299.5,286.2,2371.3,6883,"","",True,"501-1000"
6390849,"Louisiana-Pacific","https://www.lpcorp.com",919,"Building Materials, Glass","Materials",2310.0,5.0,1924.5,4800,"","",False,"501-1000"
42420121,"Option Care Health","https://www.optioncarehealth.com",918,"Health Care: Pharmacy and Other Services","Health Care",2310.4,75.9,1673.4,5492,"","",True,"501-1000"
17157039,"Bio-Rad Laboratories","https://www.bio-rad.com",917,"Scientific,Photographic and Control Equipment","Technology",2311.7,1758.7,10490.6,8120,"","",True,"501-1000"
87158764,"People's United Financial","https://www.peoples.com",916,"Commercial Banks","",2312.2,520.4,4792.8,6305,"","",False,"501-1000"
81171238,"Maxim Integrated Products","https://www.maximintegrated.com",915,"Semiconductors and Other Electronic Components","Technology",2314.3,827.5,13095.3,7131,"","",True,"501-1000"
46645056,"Service Properties Trust","https://www.svcreit.com",914,"Real estate","",2316.1,259.8,888.6,600,"","",False,"501-1000"
88768024,"Wabash National","https://www.wabashnational.com",913,"Motor Vehicles & Parts","Motor Vehicles & Parts",2319.1,89.6,381.6,6900,"","",False,"501-1000"
15863518,"AvalonBay Communities","https://www.avalonbay.com",912,"Real estate","",2324.6,786.0,20711.9,3122,"","",False,"501-1000"
95483296,"CDK Global","https://www.cdkglobal.com",911,"Computer Software","Technology",2332.9,124.0,3991.0,9000,"","",True,"501-1000"
86226032,"Cadence Design Systems","https://www.cadence.com",910,"Computer Software","Technology",2336.3,989.0,18546.2,8078,"","",True,"501-1000"
7980268,"Patrick Industries","https://www.patrickind.com",909,"Building Materials","Materials",2318.0,90.0,1333.0,7500,"","",False,"501-1000"
44356158,"Ohio National Mutual","https://www.ohionational.com",908,"Insurance: Life, Health (stock)","",2340.5,67.6,"",1109,"","",False,"501-1000"
75434725,"Party City Holdco","https://www.partycity.com",907,"Specialty Retailers: Other","Retailing",2348.8,532.5,43.3,14350,"","",True,"501-1000"
94451572,"FTI Consulting","https://www.fticonsulting.com",906,"Diversified Outsourcing Services","Business Services",2352.7,216.7,4490.6,5567,"","",True,"501-1000"
82155499,"Hexcel","https://www.hexcel.com",905,"Aerospace & Defense","Aerospace & Defense",2355.7,306.6,3099.6,6977,"","",False,"501-1000"
4125165,"SiteOne Landscape Supply","https://www.siteone.com",904,"Wholesalers: Diversified","Wholesalers",2357.5,77.7,3076.5,4416,"","",False,"501-1000"
25240319,"Splunk","https://www.splunk.com",903,"Computer Software","Technology",2276.0,792.0,27923.0,5800,"","",True,"501-1000"
81482526,"Cimarex Energy","https://www.cimarex.com",902,"Mining, Crude-Oil Production","Energy",2363.0,124.6,1718.9,987,"","",True,"501-1000"
85962045,"TrueBlue","https://www.trueblue.com",901,"Temporary Help","Business Services",2368.8,63.1,492.9,6200,"","",True,"501-1000"
49158398,"LCI Industries","https://www.lci1.com",900,"Motor Vehicles & Parts","Motor Vehicles & Parts",2371.5,146.5,1673.9,10500,"","",False,"501-1000"
54319877,"Kennametal","https://www.kennametal.com",899,"Industrial Machinery","Industrials",2375.2,241.9,1543.6,10395,"","",True,"501-1000"
45148846,"SLM","https://www.salliemae.com",898,"Diversified Financials","",2380.0,578.3,3038.6,1900,"","",False,"501-1000"
14872137,"Carpenter Technology","https://www.cartech.com",897,"Metals","Materials",2380.2,167.0,932.1,5100,"","",False,"501-1000"
72165256,"Central Garden & Pet","https://www.central.com",896,"Household and Personal Products","Household Products",2383.0,92.8,1441.2,5550,"","",True,"501-1000"
67842368,"Knights of Columbus","https://www.kofc.org",895,"Insurance: Life, Health (Mutual)","",2387.8,148.3,"",772,"","",False,"501-1000"
62481155,"Valvoline","https://www.valvoline.com",894,"Chemicals","Chemicals",2390.0,208.0,2466.8,7900,"","",False,"501-1000"
372409,"Brown & Brown","https://www.bbinsurance.com",893,"Insurance: Property and Casualty (Stock)","",2392.2,398.5,10269.3,10083,"","",False,"501-1000"
53797862,"REV Group","https://www.revgroup.com",892,"Motor Vehicles & Parts","Motor Vehicles & Parts",2403.7,12.3,263.8,8040,"","",False,"501-1000"
15444931,"BrightView Holdings","https://www.brightview.com",891,"Diversified Outsourcing Services","Business Services",2404.6,44.4,1159.6,21978,"","",True,"501-1000"
35007398,"Synovus Financial","https://www.synovus.com",890,"Commercial Banks","",2406.5,563.8,2585.8,5389,"","",False,"501-1000"
36687822,"Waters","https://www.waters.com",889,"Scientific,Photographic and Control Equipment","Technology",2406.6,592.2,11315.9,7467,"","",True,"501-1000"
25334287,"Align Technology","https://www.aligntech.com",888,"Health Care Equipment and Supplies","Health Care",2287.0,1738.0,35203.0,14530,"","",True,"501-1000"
7144409,"IDEXX Laboratories","https://www.idexx.com",887,"Medical Products and Equipment","Health Care",2406.9,427.7,20644.9,9200,"","",True,"501-1000"
62267109,"Arista Networks","https://www.arista.com",886,"Network and Other Communications Equipment","Technology",2338.0,797.0,16000.0,2300,"","",True,"501-1000"
45049471,"Revlon","https://www.revloninc.com",885,"Household and Personal Products","Household Products",2419.6,157.7,580.1,7100,"","",True,"501-1000"
53661070,"Nu Skin Enterprises","https://www.nuskinenterprises.com",884,"Household and Personal Products","Household Products",2420.4,173.6,1213.7,24900,"","",True,"501-1000"
73710957,"Mueller Industries","https://www.muellerindustries.com",883,"Industrial Machinery","Industrials",2430.6,101.0,1364.5,4964,"","",True,"501-1000"
66895823,"Verso","https://www.versoco.com",882,"Forest and Paper Products","Materials",2444.0,96.0,396.9,3700,"","",False,"501-1000"
87736035,"Ingersoll Rand","https://www.irco.com",881,"Industrial Machinery","Industrials",2451.9,159.1,10306.3,6600,"","",True,"501-1000"
74032102,"Werner Enterprises","https://www.werner.com",880,"Trucking, Truck Leasing","Transportation",2463.7,166.9,2514.7,12736,"","",True,"501-1000"
67415127,"Patterson-UTI Energy","https://www.patenergy.com",879,"Oil and Gas Equipment, Services","Energy",2470.7,425.7,451.6,5800,"","",True,"501-1000"
81101836,"GEO Group","https://www.geogroup.com",878,"Miscellaneous","Business Services",2477.9,166.6,1474.3,22000,"","",True,"501-1000"
52847123,"Genesis Energy","https://www.genesisenergy.com",877,"Pipelines","Energy",2480.8,96.0,480.5,2177,"","",True,"501-1000"
59372337,"Cheesecake Factory","https://www.thecheesecakefactory.com",876,"Food Services","Hotels, Restaurants & Leisure",2482.7,127.3,767.9,46250,"","",False,"501-1000"
65537894,"Curtiss-Wright","https://www.curtisswright.com",875,"Industrial Machinery","Industrials",2488.0,307.6,3929.4,9100,"","",True,"501-1000"
80470569,"Belden","https://www.belden.com",874,"Electronics, Electrical Equip.","Industrials",2491.8,377.0,1640.2,7000,"","",True,"501-1000"
94618876,"IDEX","https://www.idexcorp.com",873,"Industrial Machinery","Industrials",2494.6,425.5,10529.4,7439,"","",True,"501-1000"
28848238,"Cboe Global Markets","https://www.cboe.com",872,"Securities","",2815.0,437.0,9450.0,823,"","",False,"501-1000"
96170884,"M/I Homes","https://www.mihomes.com",871,"Homebuilders","Engineering & Construction",2500.3,127.6,472.4,1401,"","",False,"501-1000"
84552298,"Itron","https://www.itron.com",870,"Electronics, Electrical Equip.","Industrials",2502.5,49.0,2242.2,7300,"","",True,"501-1000"
20298673,"Catalent","https://www.catalent.com",869,"Pharmaceuticals","Health Care",2518.0,137.4,8045.1,12300,"","",True,"501-1000"
90051164,"Caesars Entertainment","https://www.eldoradoresorts.com",868,"Hotels, Casinos, Resorts","Hotels, Restaurants & Leisure",2528.2,81.0,1120.3,15500,"","",False,"501-1000"
65369734,"Century Communities","https://www.centurycommunities.com",867,"Homebuilders","Engineering & Construction",2605.0,122.0,1341.0,1460,"","",False,"501-1000"
23738264,"J.Crew Group","https://www.jcrew.com",866,"Specialty Retailers: Apparel","Retailing",2540.1,78.8,"",9400,"","",True,"501-1000"
39832732,"Grocery Outlet Holding","https://www.groceryoutlet.com",865,"Food & Drug Stores","Food & Drug Stores",2559.6,15.4,3087.2,765,"","",False,"501-1000"
46820870,"Herman Miller","https://www.hermanmiller.com",864,"Home Equipment, Furnishings","Household Products",2567.2,160.5,1311.2,8000,"","",True,"501-1000"
78956833,"Zayo Group Holdings","https://www.zayo.com",863,"Telecommunications","Telecommunications",2578.0,150.0,"",3781,"","",True,"501-1000"
59163122,"Interactive Brokers Group","https://www.interactivebrokers.com",862,"Securities","",2580.0,161.0,3313.4,1643,"","",False,"501-1000"
52950224,"New Residential Investment","https://www.newresi.com",861,"Real estate","",2585.6,563.3,2081.9,3387,"","",False,"501-1000"
93151370,"New Jersey Resources","https://www.njresources.com",860,"Utilities: Gas and Electric","Energy",2592.0,169.5,3246.5,1108,"","",True,"501-1000"
80500879,"Teleflex","https://www.teleflex.com",859,"Medical Products and Equipment","Health Care",2595.4,461.5,13580.1,14400,"","",True,"501-1000"
13350554,"ResMed","https://www.resmed.com",858,"Medical Products and Equipment","Health Care",2606.6,404.6,21300.6,7240,"","",True,"501-1000"
75840013,"Verisk Analytics","https://www.verisk.com",857,"Financial Data Services","Business Services",2607.1,449.9,22729.5,9180,"","",True,"501-1000"
65343894,"Comfort Systems USA","https://www.comfortsystemsusa.com",856,"Engineering, Construction","Engineering & Construction",2777.0,112.0,1879.0,12000,"","",False,"501-1000"
63354319,"Charles River Laboratories International","https://www.criver.com",855,"Health Care: Pharmacy and Other Services","Health Care",2825.0,302.0,14075.0,17100,6.1,"",True,"501-1000"
26178486,"TopBuild","https://www.topbuild.com",854,"Engineering, Construction","Engineering & Construction",2658.0,204.0,5536.0,10400,"","",False,"501-1000"
320061,"California Resources","https://www.crc.com",853,"Mining, Crude-Oil Production","Energy",2634.0,28.0,49.4,1250,"","",True,"501-1000"
28612951,"BlueLinx Holdings","https://www.bluelinxco.com",852,"Wholesalers: Diversified","Wholesalers",2637.3,17.7,46.4,2189,"","",False,"501-1000"
40830380,"Renewable Energy Group","https://www.regi.com",851,"Petroleum Refining","Energy",2643.2,380.1,801.0,829,"","",True,"501-1000"
19924830,"RH","https://www.rh.com",850,"Specialty Retailers: Other","Retailing",2647.4,220.4,1932.9,4750,"","",True,"501-1000"
27460961,"FleetCor Technologies","https://www.fleetcor.com",849,"Financial Data Services","Business Services",2648.8,895.1,15935.9,8700,"","",True,"501-1000"
47286314,"Cooper","https://www.coopercos.com",848,"Medical Products and Equipment","Health Care",2653.4,466.7,14701.6,12000,"","",True,"501-1000"
94432496,"TransUnion","https://www.transunion.com",847,"Financial Data Services","Business Services",2724.0,346.0,16086.0,8000,"","",True,"501-1000"
80573960,"Vishay Intertechnology","https://www.vishay.com",846,"Semiconductors and Other Electronic Components","Technology",2668.3,163.9,2084.3,22400,"","",True,"501-1000"
21716244,"Take-Two Interactive Software","https://www.take2games.com",845,"Entertainment","Media",3089.0,404.0,18790.0,5800,"","",True,"501-1000"
95064429,"Rent-A-Center","https://www.rentacenter.com",844,"Specialty Retailers: Other","Retailing",2669.9,173.5,781.0,14500,"","",True,"501-1000"
91164202,"Guess","https://www.guess.com",843,"Specialty Retailers: Apparel","Retailing",2678.1,96.0,444.4,15800,"","",True,"501-1000"
30527315,"Clear Channel Outdoor Holdings","https://www.clearchanneloutdoor.com",842,"Advertising, marketing","Business Services",2683.8,363.3,298.5,5900,"","",True,"501-1000"
6358551,"TTM Technologies","https://www.ttm.com",841,"Semiconductors and Other Electronic Components","Technology",2689.3,41.3,1095.6,25700,"","",True,"501-1000"
96398364,"Colony Capital","https://www.clny.com",840,"Real estate","",2689.6,1048.8,852.9,400,"","",False,"501-1000"
42106539,"Allison Transmission Holdings","https://www.allisontransmission.com",839,"Motor Vehicles & Parts","Motor Vehicles & Parts",2698.0,604.0,3818.5,3700,"","",False,"501-1000"
10921489,"Equity Residential","https://www.equityapartments.com",838,"Real estate","",2701.1,970.4,22954.8,2700,"","",False,"501-1000"
71279945,"Univision Communications","https://corporate.univision.com",837,"Entertainment","Media",2703.8,286.8,"",4500,"","",True,"501-1000"
65311671,"Hain Celestial Group","https://www.hain.com",836,"Food Consumer Products","Food, Beverages & Tobacco",2710.6,183.3,2710.9,5441,"","",False,"501-1000"
34118887,"Magellan Midstream Partners","https://www.magellanlp.com",835,"Pipelines","Energy",2727.9,1020.8,8309.7,1884,"","",True,"501-1000"
54451000,"Energizer Holdings","https://www.energizerholdings.com",834,"Household and Personal Products","Household Products",2729.6,51.1,2100.3,7500,"","",True,"501-1000"
34373056,"Atlas Air Worldwide Holdings","https://www.atlasair.com",833,"Transportation and Logistics","Transportation",2739.2,293.1,666.3,3587,"","",True,"501-1000"
26603264,"Zillow Group","https://www.zillowgroup.com",832,"Internet Services and Retailing","Technology",2742.8,305.4,7411.2,5249,"","",True,"501-1000"
16028019,"Euronet Worldwide","https://www.euronetworldwide.com",831,"Financial Data Services","Business Services",2750.1,346.7,4587.7,7700,"","",True,"501-1000"
14408230,"Cooper Tire & Rubber","https://www.coopertire.com",830,"Motor Vehicles & Parts","Motor Vehicles & Parts",2752.6,96.4,819.3,8720,"","",False,"501-1000"
61770803,"Texas Roadhouse","https://www.texasroadhouse.com",829,"Food Services","Hotels, Restaurants & Leisure",2756.2,174.5,2866.5,35554,"","",False,"501-1000"
89714635,"PAE","https://www.pae.com",828,"Aerospace & Defense","Aerospace & Defense",2763.9,49.8,597.3,20000,"","",False,"501-1000"
62410768,"Valmont Industries","https://www.valmont.com",827,"Metals","Materials",2767.0,153.8,2281.1,9862,"","",False,"501-1000"
3928293,"NLV Financial","https://www.nationallife.com",826,"Insurance: Life, Health (stock)","",2772.1,223.5,"",1278,"","",False,"501-1000"
31879422,"Helmerich & Payne","https://www.hpinc.com",825,"Oil and Gas Equipment, Services","Energy",2798.5,33.7,1703.9,8502,"","",True,"501-1000"
94824751,"EnerSys","https://www.enersys.com",824,"Electronics, Electrical Equip.","Industrials",2808.0,160.2,2095.1,11000,"","",True,"501-1000"
93579284,"Amica Mutual Insurance","https://www.amica.com",823,"Insurance: Property and Casualty (Mutual)","",2808.5,173.3,"",3983,"","",False,"501-1000"
92541536,"PC Connection","https://www.connection.com",822,"Wholesalers: Electronics and Office Equipment","Wholesalers",2820.0,82.1,1085.7,2609,"","",False,"501-1000"
71938895,"Range Resources","https://www.rangeresources.com",821,"Mining, Crude-Oil Production","Energy",2827.6,1716.3,580.8,655,"","",True,"501-1000"
67193792,"Popular","https://www.popular.com",820,"Commercial Banks","",2830.7,671.1,3103.3,8560,"","",False,"501-1000"
36142919,"Hawaiian Holdings","https://www.hawaiianairlines.com",819,"Airlines","Transportation",2832.2,224.0,479.7,7437,"","",True,"501-1000"
34287383,"Kirby","https://www.kirbycorp.com",818,"Shipping","Transportation",2838.4,142.3,2608.1,5550,"","",True,"501-1000"
27975664,"Park Hotels & Resorts","https://www.pkhotelsandresorts.com",817,"Real estate","",2844.0,306.0,1898.3,488,"","",False,"501-1000"
43286794,"Donaldson","https://www.donaldson.com",816,"Industrial Machinery","Industrials",2844.9,267.2,4897.2,14100,"","",True,"501-1000"
89340698,"ITT","https://www.itt.com",815,"Industrial Machinery","Industrials",2846.4,325.1,3992.8,10500,"","",True,"501-1000"
1122557,"Selective Insurance Group","https://www.selective.com",814,"Insurance: Property and Casualty (Stock)","",2846.5,271.6,2967.5,2400,"","",False,"501-1000"
9298213,"Public Storage","https://www.publicstorage.com",813,"Real estate","",2846.8,1520.5,34684.6,5900,"","",False,"501-1000"
46308372,"AptarGroup","https://www.aptar.com",812,"Packaging, Containers","Materials",2859.7,242.2,6474.7,14000,"","",False,"501-1000"
96122256,"Kansas City Southern","https://www.kcsouthern.com",811,"Railroads","Transportation",2866.0,538.9,12228.5,7040,"","",True,"501-1000"
31021984,"Hawaiian Electric Industries","https://www.hei.com",810,"Utilities: Gas and Electric","Energy",2874.6,217.9,4698.7,3841,"","",True,"501-1000"
9362623,"PerkinElmer","https://www.perkinelmer.com",809,"Scientific,Photographic and Control Equipment","Technology",2883.7,227.6,8379.0,13000,"","",True,"501-1000"
20594665,"Maximus","https://www.maximus.com",808,"Information Technology Services","Technology",2886.8,240.8,3721.5,29600,"","",True,"501-1000"
17635073,"Avaya Holdings","https://www.avaya.com",807,"Information Technology Services","Technology",2887.0,671.0,770.9,7900,"","",True,"501-1000"
58099862,"Akamai Technologies","https://www.akamai.com",806,"Internet Services and Retailing","Technology",2893.6,478.0,14810.6,7724,"","",True,"501-1000"
69167609,"H.B. Fuller","https://www.hbfuller.com",805,"Chemicals","Chemicals",2897.0,130.8,1435.9,6369,"","",False,"501-1000"
