"firmhash","firm","url","ranking","industry","sector","reputation_score","include","ranklabel"
41255816,"eBay","https://www.ebay.com",295,"Internet Services and Retailing","Technology","",True,"201-300"
11857351,"FirstEnergy","https://www.firstenergycorp.com",294,"Utilities: Gas and Electric","Energy","",True,"201-300"
58280832,"Entergy","https://www.entergy.com",293,"Utilities: Gas and Electric","Energy","",True,"201-300"
59476916,"Nvidia","https://www.nvidia.com",292,"Semiconductors","Technology","6.97",True,"201-300"
8504447,"Reliance Steel & Aluminum","https://www.rsac.com",291,"Metals","Materials","6.59",False,"201-300"
37791241,"IQVIA Holdings","https://www.iqvia.com",290,"Health Care: Pharmacy and Other Services","Health Care","6.67",True,"201-300"
28049975,"Leidos Holdings","https://www.leidos.com",289,"Information Technology Services","Technology","5.89",True,"201-300"
77447655,"Keurig Dr Pepper","https://www.keurigdrpepper.com",288,"Beverages","Food, Beverages & Tobacco","5.84",False,"201-300"
94835721,"Discovery","https://www.corporate.discovery.com",287,"Entertainment","Media","6.25",True,"201-300"
64641415,"J.C. Penney","https://www.jcpenney.com",286,"General Merchandisers","Retailing","",True,"201-300"
31897534,"Adobe","https://www.adobe.com",285,"Computer Software","Technology","7.39",True,"201-300"
52654257,"Navistar International","https://www.navistar.com",284,"Construction and Farm Machinery","Industrials","",True,"201-300"
59607113,"Norfolk Southern","https://www.norfolksouthern.com",283,"Railroads","Transportation","",True,"201-300"
29810937,"Baxter International","https://www.baxter.com",282,"Medical Products and Equipment","Health Care","",True,"201-300"
13079849,"Universal Health Services","https://www.uhsinc.com",281,"Health Care: Medical Facilities","Health Care","6.40",True,"201-300"
5107203,"Fox","https://www.foxcorporation.com",280,"Entertainment","Media","",True,"201-300"
21075012,"Ball","https://www.ball.com",279,"Packaging, Containers","Materials","",False,"201-300"
79448039,"W.W. Grainger","https://www.grainger.com",278,"Wholesalers: Diversified","Wholesalers","7.21",False,"201-300"
32106330,"Corning","https://www.corning.com",277,"Electronics, Electrical Equip.","Industrials","",True,"201-300"
54537981,"Xcel Energy","https://www.xcelenergy.com",276,"Electric and Gas Utilities","Energy","6.88",True,"201-300"
49656933,"Live Nation Entertainment","https://www.livenationentertainment.com",275,"Entertainment","Media","6.35",True,"201-300"
76452060,"Laboratory Corp. of America (Labcorp)","https://www.labcorp.com",274,"Health Care: Pharmacy and Other Services","Health Care","",True,"201-300"
46177440,"Ally Financial","https://www.ally.com",273,"Diversified Financials","Financials","",True,"201-300"
17186047,"Crown Holdings","https://www.crowncork.com",272,"Packaging, Containers","Materials","",False,"201-300"
80542798,"Charles Schwab","https://www.schwab.com",271,"Securities and Asset Management","Financials","7.13",True,"201-300"
19742213,"Vistra Energy","https://www.vistraenergy.com",270,"Energy","Energy","",True,"201-300"
36433727,"Pacific Life","https://www.pacificlife.com",269,"Insurance: Life, Health (stock)","Financials","",True,"201-300"
83890025,"AutoZone","https://www.autozone.com",268,"Specialty Retailers: Other","Retailing","",True,"201-300"
35646797,"CSX","https://www.csx.com",267,"Railroads","Transportation","",True,"201-300"
20859101,"Unum Group","https://www.unum.com",266,"Insurance: Life, Health (stock)","Financials","",True,"201-300"
60048308,"Bed Bath & Beyond","https://www.bedbathandbeyond.com",265,"Specialty Retailers: Other","Retailing","",True,"201-300"
35504039,"Group 1 Automotive","https://www.group1auto.com",264,"Automotive Retailing, Services","Retailing","",True,"201-300"
28174171,"Expedia Group","https://www.expediagroup.com",263,"Internet Services and Retailing","Retailing","",True,"201-300"
3524436,"Murphy USA","https://www.murphyusa.com",262,"Specialty Retailers","Retailing","",True,"201-300"
91815058,"Quanta Services","https://www.quantaservices.com",261,"Engineering, Construction","Engineering & Construction","6.16",False,"201-300"
53206828,"CenterPoint Energy","https://www.centerpointenergy.com",260,"Utilities: Gas and Electric","Energy","",True,"201-300"
20520037,"Edison International","https://www.edisoninvestor.com",259,"Utilities: Gas and Electric","Energy","",True,"201-300"
87621488,"Sempra Energy","https://www.sempra.com",258,"Electric and Gas Utilities","Energy","6.01",True,"201-300"
604866,"LKQ","https://www.lkqcorp.com",257,"Wholesalers: Diversified","Wholesalers","",False,"201-300"
2296999,"Consolidated Edison","https://www.conedison.com",256,"Utilities: Gas and Electric","Energy","",True,"201-300"
17155719,"Farmers Insurance Exchange","https://www.farmers.com",255,"Insurance: Property and Casualty (Mutual)","Financials","",True,"201-300"
73704178,"American Family Insurance Group","https://www.amfam.com",254,"Insurance: Property and Casualty (Stock)","Financials","",True,"201-300"
54218658,"DTE Energy","https://www.dteenergy.com",253,"Utilities: Gas and Electric","Energy","",True,"201-300"
17151193,"Lithia Motors","https://www.lithiainvestorrelations.com",252,"Automotive Retailing, Services","Retailing","",True,"201-300"
61240936,"DISH Network","https://www.dish.com",251,"Telecommunications","Telecommunications","",True,"201-300"
2401367,"L3Harris Technologies","https://www.l3harris.com",250,"Aerospace and Defense","Aerospace & Defense","",False,"201-300"
50205085,"MGM Resorts International","https://www.mgmresorts.com",249,"Hotels, Casinos, and Resorts","Hotels, Restaurants & Leisure","6.05",False,"201-300"
99140308,"L Brands","https://www.lb.com",248,"Specialty Retailers: Apparel","Retailing","5.63",True,"201-300"
66071871,"United States Steel","https://www.ussteel.com",247,"Metals","Materials","",False,"201-300"
59006727,"Global Partners","https://www.globalp.com",246,"Wholesalers: Diversified","Wholesalers","",False,"201-300"
27717375,"Ameriprise Financial","https://www.ameriprise.com",245,"Diversified Financials","Financials","",True,"201-300"
52807078,"State Street","https://www.statestreet.com",244,"Superregional Banks","Financials","",True,"201-300"
60132111,"BJ's Wholesale Club","https://www.bjs.com",243,"General Merchandisers","Retailing","",True,"201-300"
18880252,"Kinder Morgan","https://www.kindermorgan.com",242,"Pipelines","Energy","",True,"201-300"
78768752,"Community Health Systems","https://www.chs.net",241,"Health Care: Medical Facilities","Health Care","",True,"201-300"
90112615,"Core-Mark Holding","https://www.core-mark.com",240,"Wholesalers: Food and Grocery","Wholesalers","",False,"201-300"
9911099,"Qurate Retail","https://www.qurateretail.com",239,"Internet Services and Retailing","Retailing","",True,"201-300"
52856789,"Guardian Life Ins. Co. of America","https://www.guardianlife.com",238,"Insurance: Life, Health (Mutual)","Financials","",True,"201-300"
85225850,"Kellogg","https://www.kelloggcompany.com",237,"Consumer Food Products","Food, Beverages & Tobacco","6.06",False,"201-300"
94509044,"Textron","https://www.textron.com",236,"Aerospace & Defense","Aerospace & Defense","",False,"201-300"
65609504,"Las Vegas Sands","https://www.sands.com",235,"Hotels, Casinos, and Resorts","Hotels, Restaurants & Leisure","6.32",False,"201-300"
75364369,"Corteva","https://www.corteva.com",234,"Food Production","Food, Beverages & Tobacco","",False,"201-300"
97546942,"VF","https://www.vfc.com",233,"Apparel","Apparel","7.45",False,"201-300"
21860054,"Land O’Lakes","https://www.landolakesinc.com",232,"Food Consumer Products","Food, Beverages & Tobacco","",False,"201-300"
16873180,"Discover Financial Services","https://www.discover.com",231,"Commercial Banks","Financials","",True,"201-300"
40920640,"DaVita","https://www.davita.com",230,"Health Care: Medical Facilities","Health Care","6.00",True,"201-300"
10475154,"Illinois Tool Works","https://www.itw.com",229,"Industrial Machinery","Industrials","6.28",True,"201-300"
16642056,"Uber Technologies","https://www.uber.com",228,"Internet Services and Retailing","Technology","",True,"201-300"
78271153,"Automatic Data Processing","https://www.adp.com",227,"Financial Data Services","Business Services","6.80",True,"201-300"
35160821,"Howmet Aerospace","https://www.howmet.com",226,"Aerospace & Defense","Aerospace & Defense","",False,"201-300"
52767643,"Reinsurance Group of America","https://www.rgare.com",225,"Insurance: Life, Health (stock)","Financials","",True,"201-300"
30712181,"Parker-Hannifin","https://www.parker.com",224,"Industrial Machinery","Industrials","",True,"201-300"
50861209,"Biogen","https://www.biogen.com",223,"Pharmaceuticals","Health Care","",True,"201-300"
4584516,"Texas Instruments","https://www.ti.com",222,"Semiconductors","Technology","6.70",True,"201-300"
17231888,"Freeport-McMoRan","https://fcx.com",221,"Mining, Crude-Oil Production","Energy","",True,"201-300"
73624301,"Stanley Black & Decker","https://www.stanleyblackanddecker.com",220,"Home Equipment, Furnishings","Household Products","7.25",True,"201-300"
2313883,"BlackRock","https://www.blackrock.com",219,"Securities and Asset Management","Financials","7.71",True,"201-300"
1132045,"Applied Materials","https://www.appliedmaterials.com",218,"Semiconductors","Technology","6.66",True,"201-300"
83409422,"Truist Financial","https://www.truist.com",217,"Superregional Banks","Financials","6.50",True,"201-300"
8096816,"Goodyear Tire & Rubber","https://www.goodyear.com",216,"Motor Vehicles & Parts","Motor Vehicles & Parts","",False,"201-300"
15422413,"Estée Lauder","https://www.elcompanies.com",215,"Soaps and Cosmetics","Household Products","",True,"201-300"
93682208,"Stryker","https://www.stryker.com",214,"Medical Products and Equipment","Health Care","6.44",True,"201-300"
7205705,"Ecolab","https://www.ecolab.com",213,"Chemicals","Chemicals","6.75",False,"201-300"
49336259,"Loews","https://www.loews.com",212,"Insurance: Property and Casualty (Stock)","Financials","",True,"201-300"
70309399,"Omnicom Group","https://www.omnicomgroup.com",211,"Advertising, marketing","Business Services","",True,"201-300"
13833149,"Booking Holdings","https://www.bookingholdings.com",210,"Internet Services and Retailing","Technology","6.22",True,"201-300"
76480014,"PPG Industries","https://www.ppg.com",209,"Chemicals","Chemicals","6.49",False,"201-300"
44690539,"C.H. Robinson Worldwide","https://www.chrobinson.com",208,"Trucking, Transportation, Logistics","Transportation","6.36",True,"201-300"
40335925,"Waste Management","https://www.wm.com",207,"Diversified Outsourcing Services","Business Services","5.61",True,"201-300"
21459150,"Jacobs Engineering Group","https://www.jacobs.com",206,"Engineering, Construction","Engineering & Construction","6.89",False,"201-300"
45407176,"Nordstrom","https://shop.nordstrom.com",205,"General Merchandisers","Retailing","6.46",True,"201-300"
83800849,"American Electric Power","https://www.aep.com",204,"Electric and Gas Utilities","Energy","6.59",True,"201-300"
16065958,"Colgate-Palmolive","https://www.colgatepalmolive.com",203,"Soaps and Cosmetics","Household Products","6.96",True,"201-300"
82435358,"Ross Stores","https://www.rossstores.com",202,"Specialty Retailers: Apparel","Retailing","",True,"201-300"
72507226,"Principal Financial","https://www.principal.com",201,"Insurance: Life and Health","Financials","",True,"201-300"
97338549,"Aramark","https://www.aramark.com",200,"Diversified Outsourcing Services","Business Services","5.71",True,"1-200"
85529201,"Gap","https://www.gapinc.com",199,"Specialty Retailers: Apparel","Retailing","",True,"1-200"
44689828,"Western Digital","https://www.westerndigital.com",198,"Computers","Technology","",True,"1-200"
74910338,"Dominion Energy","https://www.dominionenergy.com",197,"Electric and Gas Utilities","Energy","6.63",True,"1-200"
52256752,"XPO Logistics","https://www.xpo.com",196,"Trucking, Transportation, Logistics","Transportation","6.69",True,"1-200"
47955590,"Marsh & McLennan","https://www.mmc.com",195,"Diversified Financials","Financials","",True,"1-200"
63926746,"Cognizant Technology Solutions","https://www.cognizant.com",194,"Information Technology Services","Technology","6.04",True,"1-200"
60090966,"Molina Healthcare","https://www.molinahealthcare.com",193,"Health Care: Insurance and Managed Care","Health Care","",True,"1-200"
9065072,"General Mills","https://www.generalmills.com",192,"Consumer Food Products","Food, Beverages & Tobacco","6.41",False,"1-200"
20127012,"Mastercard","https://www.mastercard.com",191,"Consumer Credit Card and Related Services","Business Services","7.56",True,"1-200"
91013737,"Salesforce","https://www.salesforce.com",190,"Computer Software","Technology","7.53",True,"1-200"
69027748,"PG&E","https://www.pgecorp.com",189,"Utilities: Gas and Electric","Energy","",True,"1-200"
7350014,"Lincoln National","https://www.lfg.com",188,"Insurance: Life, Health (stock)","Financials","",True,"1-200"
44037196,"BD","https://www.bd.com",187,"Medical Products and Equipment","Health Care","",True,"1-200"
21731504,"EOG Resources","https://www.eogresources.com",186,"Mining, Crude-Oil Production","Energy","6.04",True,"1-200"
74923080,"Tenneco","https://www.tenneco.com",185,"Motor Vehicles & Parts","Motor Vehicles & Parts","",False,"1-200"
84193247,"HollyFrontier","https://www.hollyfrontier.com",184,"Petroleum Refining","Energy","",True,"1-200"
65655995,"D.R. Horton","https://www.drhorton.com",183,"Homebuilders","Engineering & Construction","6.09",False,"1-200"
49714782,"PayPal Holdings","https://www.paypal.com",182,"Consumer Credit Card and Related Services","Business Services","7.21",True,"1-200"
17971338,"Fluor","https://www.fluor.com",181,"Engineering, Construction","Engineering & Construction","",False,"1-200"
83488089,"Sherwin-Williams","https://www.sherwin-williams.com",180,"Chemicals","Chemicals","5.71",False,"1-200"
2257066,"Jones Lang LaSalle (JLL)","https://www.us.jll.com",179,"Real Estate","Financials","6.43",True,"1-200"
90537930,"CDW","https://www.cdw.com",178,"Information Technology Services","Technology","",True,"1-200"
74943138,"WestRock","https://www.westrock.com",177,"Packaging, Containers","Materials","6.79",False,"1-200"
18164447,"Emerson Electric","https://www.emerson.com",176,"Industrial Machinery","Industrials","5.94",True,"1-200"
23104382,"Kimberly-Clark","https://www.kimberly-clark.com",175,"Soaps and Cosmetics","Household Products","6.80",True,"1-200"
67426216,"Tenet Healthcare","https://www.tenethealth.com",174,"Health Care: Medical Facilities","Health Care","5.77",True,"1-200"
8545348,"CarMax","https://www.carmax.com",173,"Automotive Retailing, Services","Retailing","",True,"1-200"
38270491,"NextEra Energy","https://www.nexteraenergy.com",172,"Electric and Gas Utilities","Energy","7.55",True,"1-200"
99555249,"Genuine Parts","https://www.genpt.com",171,"Wholesalers: Diversified","Wholesalers","5.67",False,"1-200"
3394254,"Synchrony Financial","https://www.synchronyfinancial.com",170,"Diversified Financials","Financials","",True,"1-200"
80443190,"Avnet","https://www.avnet.com",169,"Wholesalers: Electronics and Office Equipment","Wholesalers","",False,"1-200"
63267552,"Performance Food Group","https://www.pfgc.com",168,"Wholesalers: Food and Grocery","Wholesalers","",False,"1-200"
16862228,"Altria Group","https://www.altria.com",167,"Tobacco","Food, Beverages & Tobacco","",False,"1-200"
66042262,"Lear","https://www.lear.com",166,"Motor Vehicle Parts","Motor Vehicles & Parts","6.17",False,"1-200"
7096877,"Kohl’s","https://www.kohls.com",165,"General Merchandisers","Retailing","5.61",True,"1-200"
19452525,"Netflix","https://www.netflix.com",164,"Entertainment","Media","7.32",True,"1-200"
29831900,"AECOM","https://www.aecom.com",163,"Engineering, Construction","Engineering & Construction","6.26",False,"1-200"
97306865,"Whirlpool","https://www.whirlpoolcorp.com",162,"Home Equipment, Furnishings","Industrials","6.96",True,"1-200"
95680362,"Danaher","https://www.danaher.com",161,"Medical Products and Equipment","Health Care","6.23",True,"1-200"
44365702,"Hartford Financial Services Group","https://www.thehartford.com",160,"Insurance: Property and Casualty (Stock)","Financials","",True,"1-200"
29577074,"Bank of New York Mellon","https://www.bnymellon.com",159,"Commercial Banks","Financials","6.84",True,"1-200"
7616789,"ManpowerGroup","https://www.manpowergroup.com",158,"Temporary Help","Business Services","",True,"1-200"
5534641,"Marriott International","https://www.marriott.com",157,"Hotels, Casinos, and Resorts","Hotels, Restaurants & Leisure","7.09",False,"1-200"
49952165,"McDonald’s","https://corporate.mcdonalds.com",156,"Food Services","Hotels, Restaurants & Leisure","6.75",False,"1-200"
85302124,"DXC Technology","https://www.dxc.technology",155,"Information Technology Services","Technology","",True,"1-200"
67583415,"AutoNation","https://www.autonation.com",154,"Specialty Retailers","Retailing","6.07",True,"1-200"
7282506,"Southern Company","https://www.southerncompany.com",153,"Electric and Gas Utilities","Energy","6.31",True,"1-200"
71662081,"DuPont","https://www.dupont.com",152,"Chemicals","Chemicals","",False,"1-200"
47147965,"PNC Financial Services Group","https://www.pnc.com",151,"Superregional Banks","Financials","7.25",True,"1-200"
38587254,"Rite Aid","https://www.riteaid.com",150,"Food & Drug Stores","Food & Drug Stores","",False,"1-200"
62258152,"Union Pacific","https://www.up.com",149,"Trucking, Transportation, Logistics","Transportation","6.67",True,"1-200"
26738076,"Occidental Petroleum","https://www.oxy.com",148,"Mining, Crude-Oil Production","Energy","7.33",True,"1-200"
64152277,"Lennar","https://www.lennar.com",147,"Homebuilders","Engineering & Construction","6.49",False,"1-200"
41405358,"Aflac","https://www.aflac.com",146,"Insurance: Life and Health","Financials","6.53",True,"1-200"
97738551,"Eli Lilly","https://www.lilly.com",145,"Pharmaceuticals","Health Care","",True,"1-200"
35502075,"International Paper","https://www.internationalpaper.com",144,"Packaging, Containers","Materials","7.00",False,"1-200"
96382114,"Lumen Technologies","https://www.lumen.com",143,"Telecommunications","Telecommunications","",True,"1-200"
99368695,"Halliburton","https://www.halliburton.com",142,"Oil and Gas Equipment, Services","Energy","",True,"1-200"
99974471,"Southwest Airlines","https://www.southwest.com",141,"Airlines","Transportation","5.29",True,"1-200"
77644806,"Gilead Sciences","https://www.gilead.com",140,"Pharmaceuticals","Health Care","",True,"1-200"
85692180,"Nucor","https://www.nucor.com",139,"Metals","Materials","6.67",False,"1-200"
83534384,"Broadcom","https://www.broadcom.com",138,"Semiconductors and Other Electronic Components","Technology","",True,"1-200"
43863760,"Visa","https://usa.visa.com",137,"Consumer Credit Card and Related Services","Business Services","7.86",True,"1-200"
53578149,"Penske Automotive Group","https://www.penskeautomotive.com",136,"Specialty Retailers","Retailing","6.41",True,"1-200"
56444265,"Amgen","https://www.amgen.com",135,"Pharmaceuticals","Health Care","6.66",True,"1-200"
41298594,"Micron Technology","https://www.micron.com",134,"Semiconductors and Other Electronic Components","Technology","",True,"1-200"
12765079,"United Natural Foods","https://www.unfi.com",133,"Wholesalers: Food and Grocery","Wholesalers","",False,"1-200"
70488772,"Cummins","https://www.cumminseurope.com/",132,"Industrial Machinery","Industrials","",True,"1-200"
24832322,"Dollar Tree","https://www.dollartree.com",131,"Specialty Retailers: Other","Retailing","",True,"1-200"
11294733,"Synnex","https://www.synnexcorp.com",130,"Wholesalers: Electronics and Office Equipment","Wholesalers","6.39",False,"1-200"
20094071,"Baker Hughes","https://www.bakerhughes.com",129,"Oil and Gas Equipment, Services","Energy","",True,"1-200"
97012135,"CBRE Group","https://www.cbre.com",128,"Real Estate","Financials","6.91",True,"1-200"
57980856,"NGL Energy Partners","https://www.nglenergypartners.com",127,"Pipelines","Energy","",True,"1-200"
28580986,"Qualcomm","https://www.qualcomm.com",126,"Semiconductors","Technology","6.53",True,"1-200"
63338445,"PBF Energy","https://www.pbfenergy.com",125,"Petroleum Refining","Energy","",True,"1-200"
44154179,"Tesla","https://www.tesla.com",124,"Motor Vehicles","Motor Vehicles & Parts","5.50",False,"1-200"
78257680,"Duke Energy","https://www.duke-energy.com",123,"Electric and Gas Utilities","Energy","6.46",True,"1-200"
3730137,"Kraft Heinz","https://www.kraftheinzcompany.com",122,"Food Consumer Products","Food, Beverages & Tobacco","",False,"1-200"
85363982,"Jabil","https://www.jabil.com",121,"Semiconductors and Other Electronic Components","Technology","",True,"1-200"
82017061,"Macy’s","https://www.macysinc.com",120,"General Merchandisers","Retailing","",True,"1-200"
40232297,"Thermo Fisher Scientific","https://www.thermofisher.com",119,"Medical Products and Equipment","Technology","6.55",True,"1-200"
59306024,"Paccar","https://www.paccar.com",118,"Construction and Farm Machinery","Industrials","6.62",True,"1-200"
35096671,"Mondelez International","https://www.mondelezinternational.com",117,"Consumer Food Products","Food, Beverages & Tobacco","",False,"1-200"
23177341,"US Foods Holding","https://www.usfoods.com",116,"Wholesalers: Food and Grocery","Wholesalers","",False,"1-200"
44470487,"Bristol-Myers Squibb","https://www.bms.com",115,"Pharmaceuticals","Health Care","6.63",True,"1-200"
54278382,"Starbucks","https://www.starbucks.com",114,"Food Services","Hotels, Restaurants & Leisure","7.92",False,"1-200"
31261614,"U.S. Bancorp","https://www.usbank.com",113,"Superregional Banks","Financials","7.63",True,"1-200"
56327554,"Dollar General","https://www.dollargeneral.com",112,"Specialty Retailers","Retailing","5.63",True,"1-200"
70275980,"ViacomCBS","https://www.viacbs.com",111,"Entertainment","Media","",True,"1-200"
98056061,"Arrow Electronics","https://www.arrow.com",110,"Wholesalers: Electronics and Office Equipment","Wholesalers","7.22",False,"1-200"
38807133,"Hewlett Packard Enterprise","https://www.hpe.com",109,"Computers","Technology","5.97",True,"1-200"
60524191,"Raytheon","https://www.rtx.com",108,"Aerospace & Defense","Aerospace & Defense","7.65",False,"1-200"
99523207,"Philip Morris International","https://www.pmi.com",107,"Tobacco","Food, Beverages & Tobacco","",False,"1-200"
42046784,"Travelers Cos.","https://www.travelers.com",106,"Insurance: Property and Casualty","Financials","6.83",True,"1-200"
75492574,"CHS","https://www.chsinc.com",105,"Food Production","Food, Beverages & Tobacco","",False,"1-200"
81079250,"Abbott Laboratories","https://www.abbott.com",104,"Medical Products and Equipment","Health Care","7.18",True,"1-200"
52892159,"3M","https://www.3m.com",103,"Chemicals","Chemicals","7.04",False,"1-200"
98041190,"Northwestern Mutual","https://www.northwesternmutual.com",102,"Insurance: Life and Health","Financials","6.34",True,"1-200"
48682231,"Enterprise Products Partners","https://www.enterpriseproducts.com",101,"Pipelines","Energy","",True,"1-200"
45830312,"StoneX Group","https://www.stonex.com",100,"Diversified Financials","Financials","",True,"1-200"
69795220,"AbbVie","https://www.abbvie.com",99,"Pharmaceuticals","Health Care","6.46",True,"1-200"
9953010,"Plains GP Holdings","https://www.plainsallamerican.com",98,"Pipelines","Energy","",True,"1-200"
65808664,"Capital One Financial","https://www.capitalone.com",97,"Consumer Credit Card and Related Services","Financials","6.29",True,"1-200"
28480236,"Northrop Grumman","https://www.northropgrumman.com",96,"Aerospace and Defense","Aerospace & Defense","7.07",False,"1-200"
38940501,"Exelon","https://www.exeloncorp.com",95,"Electric and Gas Utilities","Energy","6.20",True,"1-200"
91650972,"USAA","https://www.usaa.com",94,"Insurance: Property and Casualty","Financials","6.78",True,"1-200"
10238564,"ConocoPhillips","https://www.conocophillips.com",93,"Mining, Crude-Oil Production","Energy","6.73",True,"1-200"
99007911,"Honeywell International","https://www.honeywell.com",92,"Electronics","Industrials","7.30",True,"1-200"
95830263,"World Fuel Services","https://www.wfscorp.com",91,"Energy","Energy","",True,"1-200"
15664133,"Tech Data","https://www.techdata.com",90,"Wholesalers: Electronics and Office Equipment","Wholesalers","7.00",False,"1-200"
47744325,"Massachusetts Mutual Life","https://www.massmutual.com",89,"Insurance: Life and Health","Financials","6.17",True,"1-200"
9513222,"Coca-Cola","https://www.coca-colacompany.com",88,"Beverages","Food, Beverages & Tobacco","7.13",False,"1-200"
2217069,"Publix Super Markets","https://www.publix.com",87,"Food and Drugstores","Food & Drug Stores","7.38",False,"1-200"
10940099,"Progressive","https://www.progressive.com",86,"Insurance: Property and Casualty","Financials","6.68",True,"1-200"
84203615,"Nike","https://www.nike.com",85,"Apparel","Apparel","7.91",False,"1-200"
71942107,"Deere","https://www.deere.com",84,"Construction and Farm Machinery","Industrials","8.40",True,"1-200"
76292238,"General Dynamics","https://www.gd.com",83,"Aerospace and Defense","Aerospace & Defense","6.49",False,"1-200"
59705430,"Oracle","https://www.oracle.com",82,"Computer Software","Technology","",True,"1-200"
31281210,"TIAA","https://www.tiaa-cref.org",81,"Insurance: Life and Health","Financials","6.52",True,"1-200"
24984086,"TJX","https://www.tjx.com",80,"Specialty Retailers","Retailing","6.15",True,"1-200"
73887093,"Tyson Foods","https://www.tysonfoods.com",79,"Food Production","Food, Beverages & Tobacco","7.61",False,"1-200"
44939021,"Dow","https://www.dow.com",78,"Chemicals","Chemicals","",False,"1-200"
25243892,"Liberty Mutual Insurance Group","https://www.libertymutual.com",77,"Insurance: Property and Casualty (Stock)","Financials","",True,"1-200"
50025160,"United Airlines Holdings","https://www.united.com",76,"Airlines","Transportation","",True,"1-200"
60987513,"Best Buy","https://investors.bestbuy.com/investor-relations/overview/default.aspx",75,"Specialty Retailers","Retailing","7.39",True,"1-200"
95760748,"Nationwide","https://www.nationwide.com",74,"Insurance: Property and Casualty (Mutual)","Financials","",True,"1-200"
62824499,"New York Life Insurance","https://www.newyorklife.com",73,"Insurance: Life and Health","Financials","6.40",True,"1-200"
77223592,"Allstate","https://www.allstate.com",72,"Insurance: Property and Casualty","Financials","6.66",True,"1-200"
7684579,"Charter Communications","https://www.charter.com",71,"Telecommunications","Telecommunications","",True,"1-200"
73347725,"American Airlines Group","https://www.aa.com",70,"Airlines","Transportation","",True,"1-200"
11663411,"Merck","https://www.merck.com",69,"Pharmaceuticals","Health Care","7.45",True,"1-200"
33131762,"Delta Air Lines","https://www.delta.com",68,"Airlines","Transportation","6.89",True,"1-200"
39511968,"American Express","https://www.americanexpress.com",67,"Consumer Credit Card and Related Services","Financials","6.76",True,"1-200"
61173779,"American International Group","https://www.aig.com",66,"Insurance: Property and Casualty (Stock)","Financials","",True,"1-200"
17081064,"HCA Healthcare","https://www.hcahealthcare.com",65,"Health Care: Medical Facilities","Health Care","6.83",True,"1-200"
89802512,"Pfizer","https://www.pfizer.com",64,"Pharmaceuticals","Health Care","6.52",True,"1-200"
93968555,"Cisco Systems","https://www.cisco.com",63,"Network and Other Communications Equipment","Technology","6.55",True,"1-200"
81280069,"Caterpillar","https://www.caterpillar.com",62,"Construction and Farm Machinery","Industrials","8.08",True,"1-200"
92536935,"Morgan Stanley","https://www.morganstanley.com",61,"Megabanks","Financials","6.41",True,"1-200"
48599151,"Goldman Sachs Group","https://www.goldmansachs.com",60,"Megabanks","Financials","6.70",True,"1-200"
58723819,"Energy Transfer","https://www.energytransfer.com",59,"Pipelines","Energy","",True,"1-200"
94341056,"HP","https://www8.hp.com",58,"Computers","Technology","6.36",True,"1-200"
63679216,"Lockheed Martin","https://www.lockheedmartin.com",57,"Aerospace and Defense","Aerospace & Defense","7.58",False,"1-200"
98581364,"Sysco","https://www.sysco.com",56,"Wholesalers: Food and Grocery","Wholesalers","",False,"1-200"
91822368,"Albertsons","https://www.albertsonscompanies.com",55,"Food & Drug Stores","Food & Drug Stores","",False,"1-200"
55010996,"Archer Daniels Midland","https://www.adm.com",54,"Food Production","Food, Beverages & Tobacco","6.37",False,"1-200"
17368181,"Prudential Financial (U.S.)","https://www.prudential.com",53,"Insurance: Life and Health","Financials","6.57",True,"1-200"
92380288,"Humana","https://www.humana.com",52,"Health Care: Insurance and Managed Care","Health Care","6.62",True,"1-200"
57050526,"PepsiCo","https://www.pepsico.com",51,"Consumer Food Products","Food, Beverages & Tobacco","7.65",False,"1-200"
48056767,"Procter & Gamble","https://www.pginvestor.com",50,"Soaps and Cosmetics","Household Products","7.34",True,"1-200"
55529641,"Walt Disney","https://www.thewaltdisneycompany.com",49,"Entertainment","Media","8.49",True,"1-200"
32700926,"MetLife","https://www.metlife.com",48,"Insurance: Life and Health","Financials","6.23",True,"1-200"
31132966,"FedEx","https://www.fedex.com",47,"Delivery","Transportation","6.08",True,"1-200"
79142021,"Facebook","https://investor.fb.com",46,"Interactive Media and Services","Technology","6.30",True,"1-200"
56495473,"Intel","https://www.intel.com",45,"Semiconductors and Other Electronic Components","Technology","6.91",True,"1-200"
40837856,"Lowe’s","https://www.lowes.com",44,"Specialty Retailers","Retailing","6.83",True,"1-200"
90714086,"UPS","https://www.ups.com",43,"Delivery","Transportation","6.78",True,"1-200"
3894558,"Centene","https://www.centene.com",42,"Health Care: Insurance and Managed Care","Health Care","6.72",True,"1-200"
18282660,"Freddie Mac","https://www.freddiemac.com",41,"Diversified Financials","Financials","",True,"1-200"
17842618,"Boeing","https://www.boeing.com",40,"Aerospace & Defense","Aerospace & Defense","",False,"1-200"
54956764,"Raytheon Technologies","https://www.rtx.com",39,"Aerospace and Defense","Aerospace & Defense","",False,"1-200"
73313709,"IBM","https://www.ibm.com",38,"Information Technology Services","Technology","6.62",True,"1-200"
69858041,"Target","https://corporate.target.com",37,"General Merchandisers","Retailing","7.63",True,"1-200"
55229784,"State Farm Insurance","https://www.statefarm.com",36,"Insurance: Property and Casualty (Mutual)","Financials","6.27",True,"1-200"
16922709,"Johnson & Johnson","https://www.jnj.com",35,"Pharmaceuticals","Health Care","7.55",True,"1-200"
